10101

4.25 , 29 , 18
8 , 29 , 27
3 , 29 , 25
1.25 , 29 , 1
7.625 , 29 , 19
12.375 , 29 , 8
5.375 , 29 , 11
4.625 , 29 , 16
10.375 , 29 , 23
12.75 , 29 , 6
8 , 29 , 14
10.5 , 29 , 12
-462.25 , 30 , 30
10.375 , 30 , 20
14 , 30 , 7
2.25 , 30 , 17
2.875 , 30 , 23
5.375 , 30 , 2
13.75 , 30 , 12
13.125 , 30 , 19
3.375 , 30 , 15
5.375 , 30 , 4
2.875 , 30 , 11
7 , 30 , 13
7.125 , 30 , 22
12.125 , 30 , 26
8 , 30 , 10
-384 , 31 , 31
13.75 , 31 , 0
12.375 , 31 , 10
-510.75 , 32 , 32
13.75 , 32 , 17
10.75 , 32 , 0
2.625 , 32 , 27
4.375 , 32 , 6
1.875 , 32 , 30
8.75 , 32 , 24
2.375 , 32 , 13
9.5 , 32 , 2
6.5 , 32 , 1
12.625 , 32 , 12
-619.375 , 33 , 33
11.125 , 33 , 32
3.375 , 33 , 28
10.875 , 33 , 7
6.375 , 33 , 1
0.875 , 33 , 20
9.5 , 33 , 31
1 , 33 , 3
13.625 , 33 , 25
8.125 , 33 , 22
9.625 , 33 , 18
0.25 , 33 , 19
6.625 , 33 , 13
2.5 , 33 , 5
-485.625 , 34 , 34
15.375 , 34 , 14
14 , 34 , 1
8.75 , 34 , 21
1.75 , 34 , 32
9.625 , 34 , 24
3.75 , 34 , 28
1.375 , 34 , 19
-410.875 , 35 , 35
3.5 , 35 , 30
5 , 35 , 14
-464.125 , 36 , 36
1.625 , 36 , 8
12.625 , 36 , 14
9.875 , 36 , 12
11 , 36 , 22
9.75 , 36 , 13
0.875 , 36 , 29
9.375 , 36 , 30
8 , 36 , 35
-453.75 , 37 , 37
13.375 , 37 , 30
12.75 , 37 , 2
14.125 , 37 , 13
6.375 , 37 , 21
10.625 , 37 , 6
14.75 , 37 , 4
3.75 , 37 , 28
13.875 , 37 , 29
10.625 , 37 , 18
9 , 37 , 9
-578.5 , 38 , 38
13.75 , 38 , 36
11.375 , 38 , 30
13.375 , 38 , 14
13.375 , 38 , 1
2.625 , 38 , 5
13.875 , 38 , 26
14.625 , 38 , 4
11.5 , 38 , 0
10.625 , 38 , 25
6 , 38 , 37
13 , 38 , 23
7.125 , 38 , 28
13.125 , 38 , 7
-558.25 , 39 , 39
10.5 , 39 , 16
3.625 , 39 , 7
10.25 , 39 , 17
4 , 39 , 38
13.375 , 39 , 26
4.5 , 39 , 13
8.375 , 39 , 33
6.25 , 39 , 29
12.25 , 39 , 3
1.375 , 39 , 4
6.25 , 39 , 9
9.375 , 39 , 23
-347.375 , 40 , 40
0.125 , 40 , 14
10 , 40 , 23
12.5 , 40 , 38
3.625 , 40 , 21
8.5 , 40 , 37
-456.25 , 41 , 41
7 , 41 , 25
6.375 , 41 , 39
10.875 , 41 , 11
0.75 , 41 , 13
4.75 , 41 , 36
13.125 , 41 , 9
2.125 , 41 , 23
13.875 , 41 , 4
6.125 , 41 , 1
0.25 , 41 , 34
5.75 , 41 , 6
9 , 41 , 26
13.75 , 41 , 33
7.125 , 41 , 27
-526.25 , 42 , 42
5.5 , 42 , 17
5 , 42 , 28
7.5 , 42 , 22
15.25 , 42 , 27
14.375 , 42 , 25
-374.375 , 43 , 43
8 , 43 , 32
14.375 , 43 , 28
1 , 43 , 34
-513 , 44 , 44
8.375 , 44 , 37
1.75 , 44 , 35
9.875 , 44 , 15
13.5 , 44 , 32
15.25 , 44 , 41
0.25 , 44 , 43
5.125 , 44 , 0
7.875 , 44 , 2
12.625 , 44 , 5
11.25 , 44 , 29
14.625 , 44 , 40
12.625 , 44 , 28
1.125 , 44 , 30
6.625 , 44 , 36
-422 , 45 , 45
4.5 , 45 , 18
11.875 , 45 , 32
12.125 , 45 , 24
0.375 , 45 , 26
4.75 , 45 , 36
14.125 , 45 , 10
5.75 , 45 , 39
14.375 , 45 , 14
5.25 , 45 , 33
11.375 , 45 , 44
-314.125 , 46 , 46
13.375 , 46 , 14
10 , 46 , 7
4.875 , 46 , 27
-427.125 , 47 , 47
12.25 , 47 , 14
10.5 , 47 , 18
12 , 47 , 4
4.75 , 47 , 30
5.625 , 47 , 42
5.75 , 47 , 19
2.375 , 47 , 34
-508.375 , 48 , 48
13.75 , 48 , 17
8.625 , 48 , 33
5 , 48 , 13
1 , 48 , 46
15 , 48 , 1
9.125 , 48 , 12
12.125 , 48 , 32
10.875 , 48 , 10
1.625 , 48 , 45
12.875 , 48 , 23
3.375 , 48 , 41
1.875 , 48 , 28
5.375 , 48 , 3
11 , 48 , 15
-448.625 , 49 , 49
4.25 , 49 , 3
6.125 , 49 , 26
11 , 49 , 23
13.5 , 49 , 14
12 , 49 , 43
9.875 , 49 , 34
8.125 , 49 , 11
-438.5 , 50 , 50
6.875 , 50 , 20
15.375 , 50 , 17
4.5 , 50 , 33
-607.375 , 51 , 51
12.625 , 51 , 38
4.75 , 51 , 10
0.5 , 51 , 4
15.375 , 51 , 33
13.625 , 51 , 25
-421.125 , 52 , 52
8.625 , 52 , 31
-447.625 , 53 , 53
12.625 , 53 , 24
3.125 , 53 , 3
0.125 , 53 , 9
10.5 , 53 , 28
11.125 , 53 , 22
9.375 , 53 , 52
2.125 , 53 , 32
9.125 , 53 , 21
-387.125 , 54 , 54
6 , 54 , 21
3.625 , 54 , 9
0.125 , 54 , 4
11.625 , 54 , 41
4.5 , 54 , 48
2 , 54 , 34
14.875 , 54 , 10
7.625 , 54 , 16
13.125 , 54 , 51
13.125 , 54 , 45
1.375 , 54 , 28
-425.75 , 55 , 55
3.125 , 55 , 52
1.125 , 55 , 3
12.875 , 55 , 21
9.625 , 55 , 38
1.5 , 55 , 13
9.875 , 55 , 23
1.125 , 55 , 11
2.875 , 55 , 14
8.375 , 55 , 33
13.625 , 55 , 48
-477.125 , 56 , 56
10 , 56 , 38
13.5 , 56 , 26
3.75 , 56 , 1
1.75 , 56 , 31
6.375 , 56 , 19
4.25 , 56 , 6
7.625 , 56 , 41
9.125 , 56 , 50
3.5 , 56 , 42
11.875 , 56 , 35
-441.75 , 57 , 57
14.875 , 57 , 2
1.125 , 57 , 27
14.875 , 57 , 31
0.375 , 57 , 0
3.875 , 57 , 56
2.125 , 57 , 24
-450 , 58 , 58
9.125 , 58 , 21
12.125 , 58 , 22
4.625 , 58 , 30
10.75 , 58 , 28
1 , 58 , 43
10.5 , 58 , 55
1.875 , 58 , 39
7.75 , 58 , 0
-430.125 , 59 , 59
-419.75 , 60 , 60
1.75 , 60 , 57
11.25 , 60 , 15
8.125 , 60 , 30
4.875 , 60 , 32
4.75 , 60 , 2
9.875 , 60 , 5
-450.75 , 61 , 61
13.625 , 61 , 8
0.625 , 61 , 47
9.5 , 61 , 14
14.375 , 61 , 32
13.75 , 61 , 34
9.125 , 61 , 56
12.75 , 61 , 15
10.125 , 61 , 19
14.125 , 61 , 4
8.25 , 61 , 52
-447.75 , 62 , 62
14.125 , 62 , 28
7.375 , 62 , 40
9.375 , 62 , 49
1.25 , 62 , 26
8.875 , 62 , 51
3.5 , 62 , 35
5.375 , 62 , 55
6.375 , 62 , 5
3.125 , 62 , 56
7.375 , 62 , 43
7.625 , 62 , 10
14.5 , 62 , 7
3.5 , 62 , 19
-375.75 , 63 , 63
5.75 , 63 , 26
9.5 , 63 , 12
2 , 63 , 6
5.125 , 63 , 44
-379.375 , 64 , 64
11.125 , 64 , 60
7.625 , 64 , 5
4.625 , 64 , 1
8 , 64 , 61
5 , 64 , 46
15.375 , 64 , 36
-386.5 , 65 , 65
15 , 65 , 42
-544.375 , 66 , 66
3.875 , 66 , 54
2.25 , 66 , 12
12.75 , 66 , 29
7.125 , 66 , 51
1.5 , 66 , 16
0.625 , 66 , 24
7.375 , 66 , 58
7 , 66 , 14
5.375 , 66 , 32
3.375 , 66 , 64
11.875 , 66 , 56
15.375 , 66 , 33
10.875 , 66 , 49
-488.5 , 67 , 67
8 , 67 , 52
12.125 , 67 , 23
15 , 67 , 47
2.375 , 67 , 42
14.125 , 67 , 25
5.375 , 67 , 12
4.25 , 67 , 3
13.875 , 67 , 24
10.875 , 67 , 34
-465.25 , 68 , 68
2.75 , 68 , 58
2.125 , 68 , 49
6.25 , 68 , 39
10.375 , 68 , 6
7.125 , 68 , 18
10 , 68 , 52
12.5 , 68 , 2
6.125 , 68 , 60
-357 , 69 , 69
0.875 , 69 , 57
8.125 , 69 , 21
1.5 , 69 , 45
-329.625 , 70 , 70
2.75 , 70 , 58
-449.125 , 71 , 71
9.75 , 71 , 6
8.25 , 71 , 19
9.25 , 71 , 27
4.125 , 71 , 16
2.5 , 71 , 24
2.75 , 71 , 28
3.75 , 71 , 14
-484.375 , 72 , 72
13.875 , 72 , 2
2.875 , 72 , 34
11.125 , 72 , 18
7.875 , 72 , 57
1.625 , 72 , 15
9.375 , 72 , 35
2.625 , 72 , 43
14.375 , 72 , 8
13.625 , 72 , 42
3.75 , 72 , 32
7.125 , 72 , 49
3 , 72 , 21
-442 , 73 , 73
10 , 73 , 22
12.5 , 73 , 25
6.25 , 73 , 33
14 , 73 , 57
10.875 , 73 , 37
2.25 , 73 , 44
11.125 , 73 , 59
11.375 , 73 , 20
1.25 , 73 , 23
-383.125 , 74 , 74
0.5 , 74 , 57
15.375 , 74 , 26
-392.625 , 75 , 75
13.5 , 75 , 43
3.875 , 75 , 35
3.375 , 75 , 73
3.375 , 75 , 19
0.125 , 75 , 51
2.625 , 75 , 72
15.5 , 75 , 15
6.125 , 75 , 69
8.5 , 75 , 61
8.25 , 75 , 39
-392.75 , 76 , 76
8.125 , 76 , 5
10.625 , 76 , 28
9.375 , 76 , 19
13.625 , 76 , 44
-353.625 , 77 , 77
2.25 , 77 , 58
-379.875 , 78 , 78
6.25 , 78 , 39
9.125 , 78 , 67
4.5 , 78 , 50
11.625 , 78 , 58
3.875 , 78 , 60
6.375 , 78 , 40
5.875 , 78 , 42
3.625 , 78 , 22
6.5 , 78 , 48
-557.125 , 79 , 79
15 , 79 , 76
15.5 , 79 , 21
3.375 , 79 , 52
10.625 , 79 , 0
12.125 , 79 , 40
15.25 , 79 , 30
9.625 , 79 , 72
13.125 , 79 , 17
11.75 , 79 , 50
11.625 , 79 , 43
13.25 , 79 , 64
-409.375 , 80 , 80
8 , 80 , 68
4.625 , 80 , 2
-403 , 81 , 81
4.125 , 81 , 41
4.125 , 81 , 51
1.125 , 81 , 28
9.875 , 81 , 2
8.625 , 81 , 67
8.75 , 81 , 76
5.125 , 81 , 70
14.625 , 81 , 34
4.625 , 81 , 20
7 , 81 , 32
9 , 81 , 80
4.125 , 81 , 59
-381.75 , 82 , 82
0.125 , 82 , 47
9.125 , 82 , 13
13.375 , 82 , 42
3.25 , 82 , 36
13.875 , 82 , 38
13.25 , 82 , 56
-383.5 , 83 , 83
-414.75 , 84 , 84
13.875 , 84 , 21
11.75 , 84 , 51
4.25 , 84 , 53
5.375 , 84 , 72
-355.625 , 85 , 85
8.875 , 85 , 48
-435.125 , 86 , 86
12.75 , 86 , 14
15.125 , 86 , 33
14 , 86 , 41
3.375 , 86 , 56
5.625 , 86 , 48
7.5 , 86 , 52
14 , 86 , 71
0.125 , 86 , 78
0.375 , 86 , 47
3.125 , 86 , 27
8.375 , 86 , 45
7 , 86 , 31
2.125 , 86 , 83
-482.5 , 87 , 87
1.125 , 87 , 68
12.125 , 87 , 36
3.25 , 87 , 80
6.5 , 87 , 44
2.5 , 87 , 6
14.25 , 87 , 76
11.25 , 87 , 62
2.875 , 87 , 65
-546.875 , 88 , 88
9.625 , 88 , 74
7.5 , 88 , 22
7.25 , 88 , 6
14 , 88 , 86
3.5 , 88 , 19
1 , 88 , 85
13.75 , 88 , 87
4.5 , 88 , 14
13.75 , 88 , 72
-468.25 , 89 , 89
7.375 , 89 , 56
11.625 , 89 , 32
14.625 , 89 , 34
-473 , 90 , 90
0.75 , 90 , 77
14.25 , 90 , 58
10.375 , 90 , 51
-405.625 , 91 , 91
0.75 , 91 , 59
3.5 , 91 , 15
7.5 , 91 , 86
9.375 , 91 , 33
1.375 , 91 , 7
13.75 , 91 , 44
6 , 91 , 10
14.625 , 91 , 57
-438.625 , 92 , 92
2 , 92 , 79
7.5 , 92 , 7
10.875 , 92 , 88
13.375 , 92 , 60
12.75 , 92 , 53
-413.125 , 93 , 93
5.5 , 93 , 5
0.25 , 93 , 22
7.125 , 93 , 49
10.375 , 93 , 9
15.25 , 93 , 86
3 , 93 , 67
11.375 , 93 , 3
12.5 , 93 , 51
2.875 , 93 , 42
12.375 , 93 , 82
2 , 93 , 44
13 , 93 , 39
9 , 93 , 83
3.75 , 93 , 72
-322.875 , 94 , 94
5.5 , 94 , 50
-345.5 , 95 , 95
3 , 95 , 10
13.5 , 95 , 28
-366.875 , 96 , 96
8.5 , 96 , 28
1.375 , 96 , 24
10.5 , 96 , 16
15.25 , 96 , 1
3.625 , 96 , 52
6.875 , 96 , 87
2.125 , 96 , 58
-420.5 , 97 , 97
9.75 , 97 , 13
12 , 97 , 62
9.125 , 97 , 17
15 , 97 , 60
-525 , 98 , 98
3.25 , 98 , 92
10.25 , 98 , 54
4.25 , 98 , 34
14.25 , 98 , 61
9.25 , 98 , 86
9 , 98 , 90
1 , 98 , 37
10.375 , 98 , 9
0.375 , 98 , 82
13.375 , 98 , 84
9.25 , 98 , 2
-383.125 , 99 , 99
2.375 , 99 , 51
7 , 99 , 20
4.75 , 99 , 54
7.125 , 99 , 9
14.5 , 99 , 4
7.875 , 99 , 90
2.625 , 99 , 16
14.375 , 99 , 14
12.375 , 99 , 39
6.875 , 99 , 5
1.5 , 99 , 13
-462.25 , 100 , 100
2.125 , 100 , 6
5.625 , 100 , 41
0.875 , 100 , 49
2.875 , 100 , 58
13.125 , 100 , 21
11.875 , 100 , 96
5.125 , 100 , 78
6.625 , 100 , 79
7.25 , 100 , 77
0.875 , 100 , 29
-382.375 , 101 , 101
15 , 101 , 52
6.375 , 101 , 79
3 , 101 , 68
8.125 , 101 , 63
13.5 , 101 , 11
14.75 , 101 , 33
-491.25 , 102 , 102
5.375 , 102 , 57
8.25 , 102 , 48
15.375 , 102 , 41
13.875 , 102 , 2
8.875 , 102 , 59
2.125 , 102 , 43
5.125 , 102 , 60
5.125 , 102 , 67
4.625 , 102 , 88
8.5 , 102 , 13
8.125 , 102 , 21
13.375 , 102 , 36
6.5 , 102 , 32
6.375 , 102 , 1
-402 , 103 , 103
4.625 , 103 , 63
7.25 , 103 , 51
6.875 , 103 , 29
8.125 , 103 , 79
1.625 , 103 , 94
9.75 , 103 , 66
0.375 , 103 , 17
8.75 , 103 , 67
12.5 , 103 , 99
3 , 103 , 37
14.375 , 103 , 69
-300.375 , 104 , 104
0.875 , 104 , 80
2.625 , 104 , 39
-376.75 , 105 , 105
0.875 , 105 , 100
2 , 105 , 91
7.75 , 105 , 90
13 , 105 , 21
4.75 , 105 , 61
9 , 105 , 58
2.625 , 105 , 16
-352.25 , 106 , 106
8 , 106 , 0
5.125 , 106 , 6
10 , 106 , 14
14.25 , 106 , 90
-282.5 , 107 , 107
3.375 , 107 , 104
0.375 , 107 , 54
7 , 107 , 85
-323.125 , 108 , 108
9 , 108 , 74
0.25 , 108 , 53
5.75 , 108 , 37
2.625 , 108 , 47
9 , 108 , 16
-415.625 , 109 , 109
1.25 , 109 , 40
3 , 109 , 102
15.375 , 109 , 84
-406.375 , 110 , 110
5.875 , 110 , 75
2.25 , 110 , 68
3.5 , 110 , 32
15.25 , 110 , 80
6.375 , 110 , 48
9.375 , 110 , 61
10.75 , 110 , 9
13.125 , 110 , 73
11.375 , 110 , 13
7.625 , 110 , 35
12.25 , 110 , 4
6.25 , 110 , 43
7 , 110 , 107
-472.75 , 111 , 111
13.75 , 111 , 106
11.25 , 111 , 68
3.625 , 111 , 102
14 , 111 , 45
0.75 , 111 , 33
1.875 , 111 , 21
6.875 , 111 , 71
4 , 111 , 104
8.75 , 111 , 77
7 , 111 , 1
5.375 , 111 , 49
9.125 , 111 , 97
5.75 , 111 , 73
2.625 , 111 , 47
-396.25 , 112 , 112
-453 , 113 , 113
3.625 , 113 , 98
13.625 , 113 , 17
11.75 , 113 , 50
14.625 , 113 , 60
0.125 , 113 , 68
5.375 , 113 , 52
6.625 , 113 , 6
14.75 , 113 , 95
9.25 , 113 , 33
-484 , 114 , 114
9.25 , 114 , 108
10.625 , 114 , 31
7.875 , 114 , 55
10.625 , 114 , 90
10 , 114 , 77
2.125 , 114 , 65
8.625 , 114 , 44
0.875 , 114 , 28
9.625 , 114 , 30
7 , 114 , 84
2.625 , 114 , 8
-434.125 , 115 , 115
1.25 , 115 , 107
7.625 , 115 , 9
6.5 , 115 , 61
2.25 , 115 , 42
4.75 , 115 , 55
5.25 , 115 , 57
4.75 , 115 , 113
13.125 , 115 , 64
2.75 , 115 , 76
11.625 , 115 , 24
14 , 115 , 66
14.75 , 115 , 52
0.125 , 115 , 2
-340.875 , 116 , 116
5 , 116 , 81
13 , 116 , 4
-372.25 , 117 , 117
-393.25 , 118 , 118
12 , 118 , 70
3.875 , 118 , 34
13.25 , 118 , 116
11.625 , 118 , 55
10 , 118 , 32
14.75 , 118 , 53
11 , 118 , 82
0.125 , 118 , 76
9.875 , 118 , 94
5 , 118 , 25
-423.75 , 119 , 119
3.625 , 119 , 76
1.125 , 119 , 116
7.625 , 119 , 72
-448.5 , 120 , 120
15.5 , 120 , 40
10.625 , 120 , 0
12.625 , 120 , 95
12.5 , 120 , 111
7.25 , 120 , 119
-361.375 , 121 , 121
12.75 , 121 , 45
3.75 , 121 , 34
7.75 , 121 , 16
10.875 , 121 , 26
10.75 , 121 , 28
9.625 , 121 , 102
-342.5 , 122 , 122
-293.75 , 123 , 123
-279 , 124 , 124
7.25 , 124 , 121
-328.875 , 125 , 125
-405.125 , 126 , 126
12.375 , 126 , 77
12.125 , 126 , 60
10.625 , 126 , 110
3.125 , 126 , 23
5.125 , 126 , 109
11 , 126 , 7
5.375 , 126 , 91
2.625 , 126 , 97
1.125 , 126 , 88
1.375 , 126 , 115
1.5 , 126 , 95
-314.25 , 127 , 127
2.625 , 127 , 15
1.5 , 127 , 104
2.25 , 127 , 63
11.5 , 127 , 62
3.125 , 127 , 82
10.625 , 127 , 59
5.5 , 127 , 51
-405.5 , 128 , 128
1.875 , 128 , 91
9.25 , 128 , 49
5.125 , 128 , 101
7 , 128 , 68
0.375 , 128 , 97
3.625 , 128 , 115
5.25 , 128 , 13
10.375 , 128 , 28
-388.875 , 129 , 129
11.625 , 129 , 118
7.875 , 129 , 5
3.375 , 129 , 30
2.375 , 129 , 26
-397.125 , 130 , 130
5.875 , 130 , 34
14 , 130 , 16
3.25 , 130 , 3
5 , 130 , 9
14.375 , 130 , 88
-321.75 , 131 , 131
2.625 , 131 , 129
12 , 131 , 43
7.25 , 131 , 9
10 , 131 , 0
3.625 , 131 , 28
-407.375 , 132 , 132
1.25 , 132 , 123
8.875 , 132 , 125
-435.5 , 133 , 133
7.5 , 133 , 95
14.75 , 133 , 27
10.875 , 133 , 79
-543.5 , 134 , 134
13.125 , 134 , 15
8.375 , 134 , 123
1.125 , 134 , 109
10.25 , 134 , 0
5.625 , 134 , 63
11.625 , 134 , 128
-458.75 , 135 , 135
15.25 , 135 , 58
3.5 , 135 , 104
6.375 , 135 , 8
14.375 , 135 , 44
12.625 , 135 , 62
9 , 135 , 67
2.625 , 135 , 113
6.375 , 135 , 88
12 , 135 , 55
-350.625 , 136 , 136
8.75 , 136 , 114
15 , 136 , 13
2.75 , 136 , 124
3.25 , 136 , 31
6.875 , 136 , 129
14.125 , 136 , 47
-354.25 , 137 , 137
13.5 , 137 , 50
9 , 137 , 101
15 , 137 , 105
2.375 , 137 , 96
11.125 , 137 , 1
13 , 137 , 102
12.5 , 137 , 76
-461 , 138 , 138
13.25 , 138 , 122
13.5 , 138 , 71
11.75 , 138 , 12
12 , 138 , 19
-275.375 , 139 , 139
-404.5 , 140 , 140
14.5 , 140 , 10
14.25 , 140 , 38
11 , 140 , 135
9 , 140 , 9
0.625 , 140 , 124
4.125 , 140 , 137
12.375 , 140 , 0
15.25 , 140 , 73
13.125 , 140 , 14
7.625 , 140 , 116
-340.5 , 141 , 141
7.375 , 141 , 25
0.875 , 141 , 19
14.5 , 141 , 117
7.375 , 141 , 89
3.625 , 141 , 94
5.25 , 141 , 98
-342.125 , 142 , 142
14.75 , 142 , 99
3.5 , 142 , 27
9.625 , 142 , 87
11.375 , 142 , 108
5.625 , 142 , 14
-352.5 , 143 , 143
5.375 , 143 , 0
-321.625 , 144 , 144
10 , 144 , 43
4 , 144 , 16
9.25 , 144 , 79
5 , 144 , 28
5.125 , 144 , 39
9.875 , 144 , 18
-472 , 145 , 145
9 , 145 , 111
8 , 145 , 127
14.375 , 145 , 49
2.25 , 145 , 8
7.875 , 145 , 96
3.5 , 145 , 35
6.375 , 145 , 64
8.75 , 145 , 133
15.375 , 145 , 58
-427.25 , 146 , 146
1.875 , 146 , 27
14.75 , 146 , 58
12.125 , 146 , 40
9.75 , 146 , 25
3 , 146 , 72
2 , 146 , 1
8.5 , 146 , 14
14.75 , 146 , 49
9.625 , 146 , 93
0.25 , 146 , 29
7.75 , 146 , 24
2 , 146 , 109
4.75 , 146 , 12
8.25 , 146 , 8
-423.625 , 147 , 147
7.5 , 147 , 20
4.375 , 147 , 32
0.875 , 147 , 94
8 , 147 , 98
15.5 , 147 , 17
12.125 , 147 , 2
8.25 , 147 , 43
-382.5 , 148 , 148
11 , 148 , 115
15 , 148 , 143
6.25 , 148 , 79
8 , 148 , 34
7.875 , 148 , 87
0.25 , 148 , 17
12.375 , 148 , 11
12.625 , 148 , 123
-375 , 149 , 149
6.375 , 149 , 80
1.375 , 149 , 71
11.5 , 149 , 112
-286.375 , 150 , 150
-426.875 , 151 , 151
10.875 , 151 , 92
12.5 , 151 , 137
3.875 , 151 , 87
5.5 , 151 , 89
6.625 , 151 , 66
5 , 151 , 51
8.625 , 151 , 81
5.125 , 151 , 16
3.125 , 151 , 29
8.625 , 151 , 136
9.75 , 151 , 112
-432.875 , 152 , 152
10.375 , 152 , 133
14.375 , 152 , 71
13.5 , 152 , 82
2.625 , 152 , 3
14.375 , 152 , 90
2 , 152 , 2
5.875 , 152 , 72
-573.875 , 153 , 153
13 , 153 , 57
7.25 , 153 , 18
0.25 , 153 , 115
5.875 , 153 , 65
1.25 , 153 , 107
13.875 , 153 , 9
9.25 , 153 , 85
6.625 , 153 , 64
13.375 , 153 , 73
12.125 , 153 , 125
11.875 , 153 , 96
4.75 , 153 , 123
10.625 , 153 , 140
-365.375 , 154 , 154
0.5 , 154 , 68
9.75 , 154 , 74
8.625 , 154 , 72
-357 , 155 , 155
6.5 , 155 , 144
3 , 155 , 10
14.875 , 155 , 149
6.125 , 155 , 13
-400.625 , 156 , 156
14.125 , 156 , 52
2.875 , 156 , 62
13.25 , 156 , 39
1.375 , 156 , 97
2.875 , 156 , 46
-415 , 157 , 157
12.75 , 157 , 88
6.625 , 157 , 12
2.75 , 157 , 2
7.875 , 157 , 86
12.5 , 157 , 66
14.375 , 157 , 72
3.25 , 157 , 6
12.75 , 157 , 141
-409.75 , 158 , 158
6.625 , 158 , 6
14.375 , 158 , 70
6 , 158 , 105
1.25 , 158 , 109
1 , 158 , 82
3.375 , 158 , 138
5.625 , 158 , 20
2.75 , 158 , 87
7.625 , 158 , 132
5.25 , 158 , 117
2.125 , 158 , 110
-371.875 , 159 , 159
15.5 , 159 , 65
1.75 , 159 , 95
-426.875 , 160 , 160
10.125 , 160 , 83
0.625 , 160 , 68
0.75 , 160 , 29
3.375 , 160 , 70
5.875 , 160 , 24
4 , 160 , 135
6.625 , 160 , 81
14.375 , 160 , 50
6.5 , 160 , 31
13.875 , 160 , 59
2.25 , 160 , 40
1 , 160 , 157
2.25 , 160 , 114
